name,tags,audio_url,page_url,file_path
Kaitlyn,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/03af3215-f723-43f9-b52b-87b3f2ec10a1.mp3,https://www.voicy.network/clips/9tsfjg_WQE6TzWzskmVdZg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/03af3215-f723-43f9-b52b-87b3f2ec10a1.mp3
uuuuuuuuuuuuuuuuuuuuuuu,Meme,https://www.voicy.network/Content/Clips/Sound/b2c74050-90fd-4f3b-8e8a-12cc7922096d.wav,https://www.voicy.network/clips/JFaTlINkDUa-ilMSFDIjfw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/b2c74050-90fd-4f3b-8e8a-12cc7922096d.wav
Among Us death 3,"AmongUs,among,us,Game,Games,Gaming,Imposter,Killing,Kill,Death,Twitch,streaming",https://www.voicy.network/Content/Clips/Sound/730a9d4a-a045-4780-9b93-abb655cdd5d2.mp3,https://www.voicy.network/clips/OLKzVuIsIUeb9eBquATRiQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/730a9d4a-a045-4780-9b93-abb655cdd5d2.mp3
Show Yourself - Among Us Song part 4,Song,https://www.voicy.network/Content/Clips/Sound/fc27e150-b98a-415a-86e3-e5b43621a279.mp3,https://www.voicy.network/clips/GIetLC4sUkiNNH-xf-srdQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/fc27e150-b98a-415a-86e3-e5b43621a279.mp3
You,"MP3,Original,download,Fortress,Fortress2,Games,TeamFortress,Memes,Quotes,Sayings,Lines",https://www.voicy.network/Content/Clips/Sound/3a928860-baf4-44d5-840b-0de3e0f019e1.mp3,https://www.voicy.network/clips/qvX6HDcphkqkYSwv2rNJWA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/3a928860-baf4-44d5-840b-0de3e0f019e1.mp3
you need to SHUT THE FUCK UP,"Shut,up",https://www.voicy.network/Content/Clips/Sound/edfa1fdd-c129-4d7a-a550-2b1367fbbb30.mp3,https://www.voicy.network/clips/HugNjE8Jf0OvPCAUdR4cgw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/edfa1fdd-c129-4d7a-a550-2b1367fbbb30.mp3
When you test positive with covid,isolate,https://www.voicy.network/Content/Clips/Sound/23746557-6e5d-4f87-8207-cc487b860972.mp3,https://www.voicy.network/clips/_6DmNVlR1USGCqqJQCHbZA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/23746557-6e5d-4f87-8207-cc487b860972.mp3
Telling my kid where babies come from,"mjmk,kkllk",https://www.voicy.network/Content/Clips/Sound/b26d6a08-7c6c-410a-bf29-01332ff9f4cb.mp3,https://www.voicy.network/clips/27XQgDfZq02kWWN1oIA_Qw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/b26d6a08-7c6c-410a-bf29-01332ff9f4cb.mp3
Ali A Laughing Meme Earrape,"earrape,bassboosted,Alia",https://www.voicy.network/Content/Clips/Sound/88fe5531-06f6-4eb5-ac84-2e9d92414da8.mp3,https://www.voicy.network/clips/PuUyX04DhEKywAIVfrP8ag,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/88fe5531-06f6-4eb5-ac84-2e9d92414da8.mp3
Not telling where I live,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/f96d8169-d9b2-45a9-abb1-db3d1eef19b1.mp3,https://www.voicy.network/clips/EZJAqkrnZUWjqv7KAETJmg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/f96d8169-d9b2-45a9-abb1-db3d1eef19b1.mp3
You smell like a god gave charlotte in the main,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/f24b735b-e943-4178-a7ff-03215407edbb.mp3,https://www.voicy.network/clips/NEQJMzK0506MTsEdwecOlA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/f24b735b-e943-4178-a7ff-03215407edbb.mp3
caillou,Yo,https://www.voicy.network/Content/Clips/Sound/f931c335-0159-49bb-ab8b-0d617b8a522c.mp3,https://www.voicy.network/clips/Cqe3Z_lRb0i6JHaIx9eIjQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/f931c335-0159-49bb-ab8b-0d617b8a522c.mp3
You,"MP3,Original,download,Fortress,Fortress2,Games,TeamFortress,Memes,Quotes,Sayings,Lines",https://www.voicy.network/Content/Clips/Sound/f60659e5-d4d6-4d96-b496-307a37221c70.mp3,https://www.voicy.network/clips/Hna7gQUut02VH5Lg_bnhNw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/f60659e5-d4d6-4d96-b496-307a37221c70.mp3
"Ladies and Gentlemen, We Got Him Sound Effect","DankMeme,SFX,SoundEffect,wegothim,Meme,danklord,ladiesandgentlemen",https://www.voicy.network/Content/Clips/Sound/a1b52d96-faec-4eb6-8dbb-a1ab0292f052.mp3,https://www.voicy.network/clips/arR6rIhcI0u17VFxq3-rUA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/a1b52d96-faec-4eb6-8dbb-a1ab0292f052.mp3
Yes 2,"MP3,Original,download,Fortress,Fortress2,Games,TeamFortress,Memes,Quotes,Sayings,Lines",https://www.voicy.network/Content/Clips/Sound/daef91cf-ed7a-48dc-a44d-c47f6fc396d8.mp3,https://www.voicy.network/clips/fMttrmy6BEichjPJvbmhfw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/daef91cf-ed7a-48dc-a44d-c47f6fc396d8.mp3
Really n11g@,rlly,https://www.voicy.network/Content/Clips/Sound/ef3e4b2d-cd7c-4f52-916a-43d72a9c4e2a.mp3,https://www.voicy.network/clips/DfsX_iAoQUuBam7V_z2BDw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/ef3e4b2d-cd7c-4f52-916a-43d72a9c4e2a.mp3
Among Us - Doors Closing,"AmongUs,Closing,Imposter,Gamer,Games,SFX,SoundEffect,SoundFX,Sabotaged",https://www.voicy.network/Content/Clips/Sound/d5e3482a-4c44-40a1-ba93-4c6d74a36177.mp3,https://www.voicy.network/clips/URAefKnB0UGdvdhAuXHWaQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/d5e3482a-4c44-40a1-ba93-4c6d74a36177.mp3
fillin gay today hear this it will make you _)-,nd,https://www.voicy.network/Content/Clips/Sound/ea63fc7e-a547-4553-8eb9-8aaf92da3018.mp3,https://www.voicy.network/clips/gKx_R8KdTUCqPA3tuvgmZw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/ea63fc7e-a547-4553-8eb9-8aaf92da3018.mp3
GETTTTTTT DUNKED ON,KILLORBEKILLED,https://www.voicy.network/Content/Clips/Sound/b8f31279-1d10-4c1b-877f-3502cb874b23.mp3,https://www.voicy.network/clips/Zwlene6DlkWC9q_SwhZAAQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/b8f31279-1d10-4c1b-877f-3502cb874b23.mp3
MMMMMMMMM,mmmmmmm,https://www.voicy.network/Content/Clips/Sound/73969749-d3b5-4db4-ad3b-370ea4db94c5.mp3,https://www.voicy.network/clips/USfE2yHmCEie1wfT-lKz0w,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/73969749-d3b5-4db4-ad3b-370ea4db94c5.mp3
Onii-Chan Audio71,"MP3,Original,download,Oniichan,Cute,Anime,Family,Brother,Hentai,Sayings",https://www.voicy.network/Content/Clips/Sound/9ec0636b-810f-4216-953a-b54b2c5c2cd7.mp3,https://www.voicy.network/clips/02gqHxfGIke3sZJAV8ghEg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/9ec0636b-810f-4216-953a-b54b2c5c2cd7.mp3
Hentai Moan9,"MP3,Original,download,Hentai,Anime,NSFW,moan,Sex,Cute,Sounds,Japan,Porn,18,SoundEffects,SFX,SoundFX,Memes",https://www.voicy.network/Content/Clips/Sound/83f23c2d-abbd-4121-8d2c-6ea658f5dbdd.mp3,https://www.voicy.network/clips/4MqUa2ltpUuWM2PG9bz3Rw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/83f23c2d-abbd-4121-8d2c-6ea658f5dbdd.mp3
Bye,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/7f0f69e2-ad61-4a9f-b90d-1d302d895587.mp3,https://www.voicy.network/clips/8cTYIFW220iJimWfNvGaqA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/7f0f69e2-ad61-4a9f-b90d-1d302d895587.mp3
You know grandpa to come down and beat your ass,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/88ab3240-f82e-479f-af0d-63b81661cf46.mp3,https://www.voicy.network/clips/WZotaVUlskSO9V37DZrADg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/88ab3240-f82e-479f-af0d-63b81661cf46.mp3
Onii-Chan Audio65,"MP3,Original,download,Oniichan,Cute,Anime,Family,Brother,Hentai,Sayings",https://www.voicy.network/Content/Clips/Sound/efa6cb52-7f39-4a8d-89cc-4b9884d3308b.mp3,https://www.voicy.network/clips/3Q6VOafbBka4ohTu3GBfjw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/efa6cb52-7f39-4a8d-89cc-4b9884d3308b.mp3
Yes,"MP3,Original,download,Fortress,Fortress2,Games,TeamFortress,Memes,Quotes,Sayings,Lines",https://www.voicy.network/Content/Clips/Sound/9f7fe18c-7f44-4911-8c2a-c7c78eb6aaba.mp3,https://www.voicy.network/clips/MfAnh0lKq0OHuJtN8cOepA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/9f7fe18c-7f44-4911-8c2a-c7c78eb6aaba.mp3
Airhorn remix,"MP3,Original,download,Dancing,Coffin,Africa,Ghana,Meme,Music,Song,Viral,Accident,Remix,CoffinDance,Pallbearers,Crew",https://www.voicy.network/Content/Clips/Sound/169009d7-5d3d-46ac-af85-f2434fd64742.mp3,https://www.voicy.network/clips/q2tRfgwopkSWCtLchoK4yA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/169009d7-5d3d-46ac-af85-f2434fd64742.mp3
onions have layers,"L,a,y,E,R,S",https://www.voicy.network/Content/Clips/Sound/90ba1a5f-7b49-4091-9d29-04ed26c94960.mp3,https://www.voicy.network/clips/p70pOFLNZEquGNNdJpI2YA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/90ba1a5f-7b49-4091-9d29-04ed26c94960.mp3
Coffin dance,"MP3,Original,download,CoffinDance,Dancing,Pallbearers,Coffin,Africa,Ghana,Meme,Music,Song,Viral,Accident,Remix,Crew",https://www.voicy.network/Content/Clips/Sound/68e7ea75-72b3-4af1-9c97-1551a8e54cc7.mp3,https://www.voicy.network/clips/_g3dsKJd4k63br72LZkHug,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/68e7ea75-72b3-4af1-9c97-1551a8e54cc7.mp3
Beetlejuice Speaks Spanish,yi,https://www.voicy.network/Content/Clips/Sound/2ab99e21-737f-4738-9e3d-1014784e4dab.mp3,https://www.voicy.network/clips/5UlZDKtdEE_Jn4FMjyKuCg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/2ab99e21-737f-4738-9e3d-1014784e4dab.mp3
I'm Donald trump and I approve this message,"Trump,2020",https://www.voicy.network/Content/Clips/Sound/78b68d2f-6585-41f1-ad07-9d7941ddcaae.mp3,https://www.voicy.network/clips/YkPUy3kbDEq19t99WXI9Vg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/78b68d2f-6585-41f1-ad07-9d7941ddcaae.mp3
EHE TE NANDAYO! (EARRAPE VERSION),"paimon,GenshinImpact,genshin,impact,Gaming,Games,RPG,nandayo,Meme",https://www.voicy.network/Content/Clips/Sound/63c43d55-bcd1-438a-a011-2e1f38db7027.mp3,https://www.voicy.network/clips/EONRgymdtEahs_QI8bRqcg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/63c43d55-bcd1-438a-a011-2e1f38db7027.mp3
Dorime,"Dorime,Youtube,Meme,Ameno,Chonks",https://www.voicy.network/Content/Clips/Sound/8b94bdec-6c91-4141-bf85-0ee44b0c7319.mp3,https://www.voicy.network/clips/3ilaiKxxUUGvbpowdJY5qA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/8b94bdec-6c91-4141-bf85-0ee44b0c7319.mp3
british guy raging on xbox earrape,ugigiug,https://www.voicy.network/Content/Clips/Sound/f66e5f35-0002-49a6-b891-ddeaa54c4f08.mp3,https://www.voicy.network/clips/qucTzZR1Tk_xB4gHAudwQg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/f66e5f35-0002-49a6-b891-ddeaa54c4f08.mp3
I Caught My Friend Beating It In My Room,Bruh,https://www.voicy.network/Content/Clips/Sound/7a5d0c1b-70e4-47b9-a8ad-19f2bbb0b5fd.mp3,https://www.voicy.network/clips/jwy6m8cJOUqfCktduCjzUw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/7a5d0c1b-70e4-47b9-a8ad-19f2bbb0b5fd.mp3
Among Us - going in vent,"AmongUs,Imposter,Games,Gamer,SoundEffect,SFX",https://www.voicy.network/Content/Clips/Sound/78088cdf-2937-47dd-a72d-154754217c38.mp3,https://www.voicy.network/clips/mrLe2ZQwx0yEYhV3q_szug,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/78088cdf-2937-47dd-a72d-154754217c38.mp3
REEEEE Sound Effect,"SFX,Scream,loud,REEEE,REEE,REE,pepe",https://www.voicy.network/Content/Clips/Sound/59d6e48e-9857-44d9-9529-cb71a6335e88.mp3,https://www.voicy.network/clips/xx-Q5BQFdEOB8MNSIB2D7A,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/59d6e48e-9857-44d9-9529-cb71a6335e88.mp3
Onii-Chan Audio67,"MP3,Original,download,Oniichan,Cute,Anime,Family,Brother,Hentai,Sayings",https://www.voicy.network/Content/Clips/Sound/9a9549ba-1963-4fd4-b532-741089f0fe66.mp3,https://www.voicy.network/clips/0qhjhZAbcEu3JaPFiIDX-A,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/9a9549ba-1963-4fd4-b532-741089f0fe66.mp3
"Who are you, why should i care","MP3,Original,download,Thor,Ragnarok,Chris,Hemsworth,ChrisHemsworth,Marvel,Superhero,Superpowers,avengers,Quotes,Sayings",https://www.voicy.network/Content/Clips/Sound/985db69c-d075-4150-b550-66b23152ef26.mp3,https://www.voicy.network/clips/jEwAH6d1gkmva1DmC6zyYQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/985db69c-d075-4150-b550-66b23152ef26.mp3
flightreacts 50 laughs,dzq,https://www.voicy.network/Content/Clips/Sound/69be8886-8b42-4888-9336-3037de07a88f.mp3,https://www.voicy.network/clips/9yCofOqic0mSt5liK_ApqA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/69be8886-8b42-4888-9336-3037de07a88f.mp3
WHY ARE YOU GAY PART2 FUNNIEST INTERVIEW EVER!!!,momo,https://www.voicy.network/Content/Clips/Sound/b56bcc1a-18c1-4215-a87d-367797be0022.mp3,https://www.voicy.network/clips/2l6WAO5pYEGoit_JqyUi0w,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/b56bcc1a-18c1-4215-a87d-367797be0022.mp3
Wrong?,"MP3,Original,download,Fortress,Fortress2,Games,TeamFortress,Memes,Quotes,Sayings,Lines",https://www.voicy.network/Content/Clips/Sound/bedc61c5-489f-4915-b356-1c757aefa861.mp3,https://www.voicy.network/clips/67cA0eyUBUa4F79V75MXIQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/bedc61c5-489f-4915-b356-1c757aefa861.mp3
SOMEBODY TOUCHED MY SPAGHETTI EARRAPE,"Spaghetti,Meme,earrape,somebodytouchmyspaghetti",https://www.voicy.network/Content/Clips/Sound/4da4d0ba-fa0c-4a7b-ae81-1e6939b6c35c.mp3,https://www.voicy.network/clips/5IHQG0T6D0itCFqBgvWN5A,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/4da4d0ba-fa0c-4a7b-ae81-1e6939b6c35c.mp3
fck u i dont want no ravoli,"ravoli,fucku,noravoli",https://www.voicy.network/Content/Clips/Sound/f649c914-c984-47ef-bd3e-67783c69b4da.mp3,https://www.voicy.network/clips/0NUjnaLRH0eM-YCWSzP0dw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/f649c914-c984-47ef-bd3e-67783c69b4da.mp3
Dolphin Laugh,"Dolphin,Laugh,Meme,Funny,loud",https://www.voicy.network/Content/Clips/Sound/49c08e2e-3d50-4ac2-b93f-24ee19d4cab8.mp3,https://www.voicy.network/clips/W7ayGp48mUi7v4pOcFFvtA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/49c08e2e-3d50-4ac2-b93f-24ee19d4cab8.mp3
Where have you been,"MP3,Original,download,Thor,Ragnarok,Chris,Hemsworth,ChrisHemsworth,Marvel,Superhero,Superpowers,avengers,Quotes,Sayings",https://www.voicy.network/Content/Clips/Sound/fbe39d89-add7-4e28-b698-5d648b16ae49.mp3,https://www.voicy.network/clips/7CeU7bINt0_qG5JNRt7hVg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/fbe39d89-add7-4e28-b698-5d648b16ae49.mp3
Monsters Inc theme Earrape,carlostheartist,https://www.voicy.network/Content/Clips/Sound/3e3855f6-9f22-474d-93ac-bc21ab85d701.mp3,https://www.voicy.network/clips/5gtMahA1h0C9Rfe6QjCv2g,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/3e3855f6-9f22-474d-93ac-bc21ab85d701.mp3
when you give me a grain of sugar,Hi,https://www.voicy.network/Content/Clips/Sound/87f928c3-175d-4f4d-8bbe-f73fa1dbcfa3.mp3,https://www.voicy.network/clips/usvCk9P9lE_F3JTDUuptQQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/87f928c3-175d-4f4d-8bbe-f73fa1dbcfa3.mp3
You are retarded motherfucker,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/38ba814f-c09b-4623-9054-6195a953c103.mp3,https://www.voicy.network/clips/sWhq11cfdUu79lTRolTwDw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/38ba814f-c09b-4623-9054-6195a953c103.mp3
E Girl You heard me,"MP3,Original,download,Egirl,Online,Cute,Egirls,Egirlaesthetic,Grunge",https://www.voicy.network/Content/Clips/Sound/03c2763e-935f-4b0a-b83e-b04475319a59.mp3,https://www.voicy.network/clips/4Xzb2tsq0EW4xrQDuoqTZw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/03c2763e-935f-4b0a-b83e-b04475319a59.mp3
Hentai Moan13,"MP3,Original,download,Hentai,Anime,NSFW,moan,Sex,Cute,Sounds,Japan,Porn,18,SoundEffects,SFX,SoundFX,Memes",https://www.voicy.network/Content/Clips/Sound/43e0033a-238a-4081-9baa-e830975c67f8.mp3,https://www.voicy.network/clips/2UrzvxAPHk2MrOYnLzbT8Q,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/43e0033a-238a-4081-9baa-e830975c67f8.mp3
"i bored, talk to me in comments","I,Bored",https://www.voicy.network/Content/Clips/Sound/4083eb92-28e2-4e81-aa68-b40df21a5264.mp3,https://www.voicy.network/clips/mG4JQmGS20W3pu670UHo4w,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/4083eb92-28e2-4e81-aa68-b40df21a5264.mp3
bounce that booty like an basketball.,IDK,https://www.voicy.network/Content/Clips/Sound/0f93edde-204d-4a97-9e96-f2587e2db5ef.mp3,https://www.voicy.network/clips/D0r7qrRzfUCjn6KOv-Hddw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/0f93edde-204d-4a97-9e96-f2587e2db5ef.mp3
Yes,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/332ec580-1e60-4b53-aeeb-c4b26b2eb8af.mp3,https://www.voicy.network/clips/ryzh0n3SBEOB4IQgrNeunw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/332ec580-1e60-4b53-aeeb-c4b26b2eb8af.mp3
You got a car on craigslist,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/d6884480-57a5-4576-bdd3-a88b78ad0e3f.mp3,https://www.voicy.network/clips/VkkFi-yM702b3tqXxg3uKQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/d6884480-57a5-4576-bdd3-a88b78ad0e3f.mp3
Truck,"MP3,Original,download,TheRock,WWF,WWE,Wrestling,Dwayne,Johnson,Quotes,Lines,Sayings",https://www.voicy.network/Content/Clips/Sound/95eb9b65-cf6d-4a69-b427-1e6087c488c0.mp3,https://www.voicy.network/clips/FszgHmSYDk_vQyEYiIcA6w,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/95eb9b65-cf6d-4a69-b427-1e6087c488c0.mp3
Instrumental,"MP3,Original,download,CoffinDance,Dancing,Pallbearers,Coffin,Africa,Ghana,Meme,Music,Song,Viral,Accident,Remix,Crew",https://www.voicy.network/Content/Clips/Sound/40b8a24a-33c7-447f-a3c5-3ffbf8aa435c.mp3,https://www.voicy.network/clips/DE6PTetwWUqpgEOX6dszvg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/40b8a24a-33c7-447f-a3c5-3ffbf8aa435c.mp3
TERMINAL 64,ahhhhh,https://www.voicy.network/Content/Clips/Sound/a4f25257-cc1b-4fed-8b6e-4f8a46a6bfae.mp3,https://www.voicy.network/clips/R_7hq02YS0K9f9UG07FQKg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/a4f25257-cc1b-4fed-8b6e-4f8a46a6bfae.mp3
You don't know who the fuck is there don't you even got,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/7d2cec35-3d3e-4d89-97a3-efa706abadaf.mp3,https://www.voicy.network/clips/SD5LKi3UnUCqvAhEb_S8qw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/7d2cec35-3d3e-4d89-97a3-efa706abadaf.mp3
Among Us walking on metal kill,"AmongUs,Game,Gamer,Killing,Walking,Imposters,streaming,Twitch,eath",https://www.voicy.network/Content/Clips/Sound/b64145cd-e698-460b-bbe2-3e2636060267.mp3,https://www.voicy.network/clips/kW0TZCa6kE6MOxP0Tn49rQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/b64145cd-e698-460b-bbe2-3e2636060267.mp3
What are you doing Stepbro?,"Meme,Stepbro,stepsis",https://www.voicy.network/Content/Clips/Sound/5d614d85-ab54-4a35-a198-6aade3eac3ed.mp3,https://www.voicy.network/clips/VK9UcWr8mECwBgALKP822Q,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/5d614d85-ab54-4a35-a198-6aade3eac3ed.mp3
Among Us - Dead Body Reported Greenscreen,"dead,Body,Report,among,us",https://www.voicy.network/Content/Clips/Sound/9070ad30-9dce-4965-86b2-f8e0abe4eee8.mp3,https://www.voicy.network/clips/lq2p_aSmzUqPltyLAw4YuA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/9070ad30-9dce-4965-86b2-f8e0abe4eee8.mp3
Fegelein,Gs,https://www.voicy.network/Content/Clips/Sound/a04ea87c-2454-491a-8dc8-58c6e19de30c.mp3,https://www.voicy.network/clips/fZ48_rV0QUiDL9A4LMuz8A,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/a04ea87c-2454-491a-8dc8-58c6e19de30c.mp3
Ehe te nandayo! Paimon,"impact,Meme,Gaming,Games,genshin,GenshinImpact,paimon,nandayo",https://www.voicy.network/Content/Clips/Sound/0e2bb640-2894-4a5e-ab31-2e694c8cc42d.mp3,https://www.voicy.network/clips/3woEAKdH-kay2Nso-FPulQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/0e2bb640-2894-4a5e-ab31-2e694c8cc42d.mp3
Among Us - Mira HQ sliding glass doors,"AmongUs,Imposter,Door,MiraHQ,Games,Gamer,SoundFX,SFX",https://www.voicy.network/Content/Clips/Sound/fe96fda7-b64f-46d7-b1f4-9dc2a1de5264.mp3,https://www.voicy.network/clips/vEWSgS8nSUu5fhkNml0Mug,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/fe96fda7-b64f-46d7-b1f4-9dc2a1de5264.mp3
SKULL TRUMPET,"Halloween,Music,bone,spook",https://www.voicy.network/Content/Clips/Sound/f8d0d6ed-852c-49d8-b9d4-76c6213c64c3.mp3,https://www.voicy.network/clips/SwRjQlbEk0agwcXRDjdYJQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/f8d0d6ed-852c-49d8-b9d4-76c6213c64c3.mp3
Yours truly,"MP3,Original,download,StarCraft,Games,Gamer,Online,Strategy,StrategyGames,SoundFX,SFX,blizzard,BlizzardEntertainment,Gaming",https://www.voicy.network/Content/Clips/Sound/13ddb1a7-d57e-4e14-95ff-9e08460dbdfe.mp3,https://www.voicy.network/clips/241Eqyx2zE6PgAeGxrUbGQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/13ddb1a7-d57e-4e14-95ff-9e08460dbdfe.mp3
Awkward Cricket Sound Effect,cricket,https://www.voicy.network/Content/Clips/Sound/32b3462f-9b8d-4772-99b8-2272d0758ad6.mp3,https://www.voicy.network/clips/QLaNshGbHEmsFYowODCO-w,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/32b3462f-9b8d-4772-99b8-2272d0758ad6.mp3
UI - endpointing touch,"MP3,Original,download,Amazon,Alexa,Devices,SmartHome,SoundFX,SoundEffects,SFX,tech,Technology,Innovation",https://www.voicy.network/Content/Clips/Sound/7bb1bf99-e3d8-4294-9df3-0c21338537e2.mp3,https://www.voicy.network/clips/x0cFvGYpH0OI6FSvan3bQw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/7bb1bf99-e3d8-4294-9df3-0c21338537e2.mp3
2021 be like,"Oh,O",https://www.voicy.network/Content/Clips/Sound/819f4114-4058-4066-ade5-4f3529b55df3.mp3,https://www.voicy.network/clips/XYJDOkBaVUeewYCUms5VKQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/819f4114-4058-4066-ade5-4f3529b55df3.mp3
What's going on here,"MP3,Original,download,Thor,Ragnarok,Chris,Hemsworth,ChrisHemsworth,Marvel,Superhero,Superpowers,avengers,Quotes,Sayings",https://www.voicy.network/Content/Clips/Sound/ec54672c-6390-4170-8d30-31075ba4a68c.mp3,https://www.voicy.network/clips/0ny8TJKnB0OM9ns5yMU67A,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/ec54672c-6390-4170-8d30-31075ba4a68c.mp3
Onii-Chan Audio62,"MP3,Original,download,Oniichan,Cute,Anime,Family,Brother,Hentai,Sayings",https://www.voicy.network/Content/Clips/Sound/cbbf66d4-61e9-4971-8223-df42d3346808.mp3,https://www.voicy.network/clips/yHnRQhoZoUu1ZbYMYquCtw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/cbbf66d4-61e9-4971-8223-df42d3346808.mp3
